GDP,Population,Energy_consumption,per_capita_production,Energy_intensity_by_GDP,balance,energy_dependecy,use_intensity_pc,co2_pc,clusters,energy_type,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
105.303,2876.19,0.0,263.009,7.184,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
105.303,2876.19,0.225,263.009,7.184,1.524,0.002,0.0,0.005,2,3,0.0,1.0,0.0,0.0,0.0,0.0
105.303,2876.19,0.531,263.009,7.184,0.357,0.005,0.0,0.009,0,2,0.0,1.0,0.0,0.0,0.0,0.0
105.303,2876.19,0.0,263.009,7.184,-0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
107.108,3041.44,0.255,291.697,8.283,1.605,0.002,0.0,0.005,2,3,0.0,1.0,0.0,0.0,0.0,0.0
107.108,3041.44,0.632,291.697,8.283,0.34,0.006,0.0,0.009,0,2,0.0,1.0,0.0,0.0,0.0,0.0
107.108,3041.44,0.0,291.697,8.283,-0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
107.108,3041.44,0.0,291.697,8.283,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
109.955,3251.1,0.275,279.221,8.256,1.63,0.003,0.0,0.007,2,3,0.0,1.0,0.0,0.0,0.0,0.0
109.955,3251.1,0.632,279.221,8.256,0.318,0.006,0.0,0.01,0,2,0.0,1.0,0.0,0.0,0.0,0.0
109.955,3251.1,0.0,279.221,8.256,-0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
109.955,3251.1,0.0,279.221,8.256,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
119.901,3498.03,0.761,306.505,8.942,0.315,0.006,0.0,0.01,2,2,0.0,1.0,0.0,0.0,0.0,0.0
119.901,3498.03,-0.0,306.505,8.942,0.0,-0.0,-0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
119.901,3498.03,0.311,306.505,8.942,1.67,0.003,0.0,0.006,2,3,0.0,1.0,0.0,0.0,0.0,0.0
119.901,3498.03,0.0,306.505,8.942,-0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
126.022,3764.8,0.759,285.131,8.518,0.33,0.006,0.0,0.011,2,2,0.0,1.0,0.0,0.0,0.0,0.0
126.022,3764.8,0.0,285.131,8.518,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
126.022,3764.8,0.314,285.131,8.518,1.707,0.002,0.0,0.006,2,3,0.0,1.0,0.0,0.0,0.0,0.0
126.022,3764.8,0.0,285.131,8.518,-0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
127.86,4027.25,0.0,291.368,9.177,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
127.86,4027.25,0.358,291.368,9.177,1.674,0.003,0.0,0.006,2,3,0.0,1.0,0.0,0.0,0.0,0.0
127.86,4027.25,0.815,291.368,9.177,0.293,0.006,0.0,0.01,2,2,0.0,1.0,0.0,0.0,0.0,0.0
127.86,4027.25,0.0,291.368,9.177,-0.0,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
133.78,4159.0,0.79,282.674,8.788,0.282,0.006,0.0,0.01,2,2,0.0,1.0,0.0,0.0,0.0,0.0
133.78,4159.0,0.0,282.674,8.788,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
133.78,4159.0,0.383,282.674,8.788,1.73,0.003,0.0,0.006,2,3,0.0,1.0,0.0,0.0,0.0,0.0
133.78,4159.0,0.002,282.674,8.788,-0.002,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
140.599,4414.0,0.786,261.358,8.205,0.306,0.006,0.0,0.01,2,2,0.0,1.0,0.0,0.0,0.0,0.0
140.599,4414.0,0.0,261.358,8.205,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
140.599,4414.0,0.366,261.358,8.205,1.803,0.003,0.0,0.006,2,3,0.0,1.0,0.0,0.0,0.0,0.0
140.599,4414.0,0.002,261.358,8.205,-0.002,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
141.086,4560.0,0.421,266.321,8.608,1.669,0.003,0.0,0.005,2,3,0.0,1.0,0.0,0.0,0.0,0.0
141.086,4560.0,0.791,266.321,8.608,0.328,0.006,0.0,0.009,2,2,0.0,1.0,0.0,0.0,0.0,0.0
141.086,4560.0,0.002,266.321,8.608,-0.002,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
141.086,4560.0,0.0,266.321,8.608,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
142.383,4602.0,0.0,292.563,9.456,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
142.383,4602.0,0.484,292.563,9.456,1.624,0.003,0.0,0.006,2,3,0.0,1.0,0.0,0.0,0.0,0.0
142.383,4602.0,0.861,292.563,9.456,0.423,0.006,0.0,0.009,2,2,0.0,1.0,0.0,0.0,0.0,0.0
142.383,4602.0,0.001,292.563,9.456,-0.001,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
141.208,4618.0,0.0,292.022,9.55,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
141.208,4618.0,0.471,292.022,9.55,1.624,0.003,0.0,0.007,2,3,0.0,1.0,0.0,0.0,0.0,0.0
141.208,4618.0,0.875,292.022,9.55,0.436,0.006,0.0,0.01,2,2,0.0,1.0,0.0,0.0,0.0,0.0
141.208,4618.0,0.002,292.022,9.55,-0.002,0.0,0.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
410.778,14164.5,0.013,230.596,7.951,-0.003,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
410.778,14164.5,0.042,230.596,7.951,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
410.778,14164.5,1.71,230.596,7.951,-1.644,0.004,0.0,0.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0
410.778,14164.5,1.335,230.596,7.951,1.703,0.003,0.0,0.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0
410.778,14164.5,0.167,230.596,7.951,-0.167,0.0,0.0,0.0,1,4,0.0,0.0,1.0,0.0,0.0,0.0
408.668,14256.85,0.015,215.28,7.51,-0.004,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
408.668,14256.85,0.036,215.28,7.51,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
408.668,14256.85,1.568,215.28,7.51,-1.498,0.004,0.0,0.006,0,3,0.0,0.0,1.0,0.0,0.0,0.0
408.668,14256.85,0.179,215.28,7.51,-0.179,0.0,0.0,0.001,0,4,0.0,0.0,1.0,0.0,0.0,0.0
408.668,14256.85,1.27,215.28,7.51,1.549,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
403.425,14319.4,0.006,208.374,7.396,-0.003,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
403.425,14319.4,0.039,208.374,7.396,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
403.425,14319.4,1.379,208.374,7.396,-1.282,0.003,0.0,0.005,0,3,0.0,0.0,1.0,0.0,0.0,0.0
403.425,14319.4,0.21,208.374,7.396,-0.21,0.001,0.0,0.001,0,4,0.0,0.0,1.0,0.0,0.0,0.0
403.425,14319.4,1.351,208.374,7.396,1.05,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
410.518,14373.95,0.036,199.034,6.969,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
410.518,14373.95,0.014,199.034,6.969,-0.012,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
410.518,14373.95,1.308,199.034,6.969,-1.175,0.003,0.0,0.005,0,3,0.0,0.0,1.0,0.0,0.0,0.0
410.518,14373.95,1.299,199.034,6.969,1.255,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
410.518,14373.95,0.204,199.034,6.969,-0.204,0.0,0.0,0.001,0,4,0.0,0.0,1.0,0.0,0.0,0.0
423.319,14431.6,0.008,199.283,6.794,-0.008,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
423.319,14431.6,0.037,199.283,6.794,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
423.319,14431.6,1.203,199.283,6.794,-1.051,0.003,0.0,0.004,0,3,0.0,0.0,1.0,0.0,0.0,0.0
423.319,14431.6,0.252,199.283,6.794,-0.252,0.001,0.0,0.001,0,4,0.0,0.0,1.0,0.0,0.0,0.0
423.319,14431.6,1.377,199.283,6.794,1.198,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
434.564,14501.05,0.008,206.797,6.901,-0.004,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
434.564,14501.05,0.039,206.797,6.901,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
434.564,14501.05,1.243,206.797,6.901,-1.055,0.003,0.0,0.005,0,3,0.0,0.0,1.0,0.0,0.0,0.0
434.564,14501.05,0.257,206.797,6.901,-0.257,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
434.564,14501.05,1.452,206.797,6.901,1.238,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
448.147,14582.97,0.001,215.659,7.018,0.004,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
448.147,14582.97,0.042,215.659,7.018,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
448.147,14582.97,1.386,215.659,7.018,-1.16,0.003,0.0,0.006,0,3,0.0,0.0,1.0,0.0,0.0,0.0
448.147,14582.97,0.267,215.659,7.018,-0.267,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
448.147,14582.97,1.448,215.659,7.018,1.019,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
456.438,14677.53,0.005,220.481,7.09,0.003,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
456.438,14677.53,0.035,220.481,7.09,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
456.438,14677.53,1.415,220.481,7.09,-1.202,0.003,0.0,0.006,0,3,0.0,0.0,1.0,0.0,0.0,0.0
456.438,14677.53,0.286,220.481,7.09,-0.286,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
456.438,14677.53,1.495,220.481,7.09,0.98,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
477.367,14771.38,0.016,219.863,6.803,-0.008,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
477.367,14771.38,0.037,219.863,6.803,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
477.367,14771.38,1.502,219.863,6.803,-1.311,0.003,0.0,0.006,0,3,0.0,0.0,1.0,0.0,0.0,0.0
477.367,14771.38,1.353,219.863,6.803,0.834,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
477.367,14771.38,0.34,219.863,6.803,-0.34,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
498.755,14859.82,0.015,220.048,6.556,-0.005,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
498.755,14859.82,0.04,220.048,6.556,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
498.755,14859.82,1.483,220.048,6.556,-1.318,0.003,0.0,0.006,0,3,0.0,0.0,1.0,0.0,0.0,0.0
498.755,14859.82,0.347,220.048,6.556,-0.347,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
498.755,14859.82,1.386,220.048,6.556,1.004,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
519.594,14966.25,0.035,227.23,6.545,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
519.594,14966.25,0.029,227.23,6.545,-0.015,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
519.594,14966.25,1.63,227.23,6.545,-1.45,0.003,0.0,0.006,0,3,0.0,0.0,1.0,0.0,0.0,0.0
519.594,14966.25,1.372,227.23,6.545,1.03,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
519.594,14966.25,0.334,227.23,6.545,-0.334,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
532.33,15084.65,0.026,236.469,6.701,-0.011,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
532.33,15084.65,0.033,236.469,6.701,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
532.33,15084.65,1.634,236.469,6.701,-1.452,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
532.33,15084.65,0.317,236.469,6.701,-0.317,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
532.33,15084.65,1.557,236.469,6.701,1.159,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
540.79,15197.95,0.022,232.47,6.533,-0.006,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
540.79,15197.95,0.038,232.47,6.533,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
540.79,15197.95,1.66,232.47,6.533,-1.519,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
540.79,15197.95,0.321,232.47,6.533,-0.321,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
540.79,15197.95,1.492,232.47,6.533,1.241,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
547.625,15303.17,0.034,235.763,6.588,-0.015,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
547.625,15303.17,0.039,235.763,6.588,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
547.625,15303.17,1.661,235.763,6.588,-1.522,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
547.625,15303.17,0.315,235.763,6.588,-0.315,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
547.625,15303.17,1.559,235.763,6.588,1.222,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
564.101,15393.15,0.04,236.293,6.448,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
564.101,15393.15,0.041,236.293,6.448,-0.02,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
564.101,15393.15,1.713,236.293,6.448,-1.497,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
564.101,15393.15,1.506,236.293,6.448,1.132,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
564.101,15393.15,0.338,236.293,6.448,-0.338,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
582.452,15467.75,0.052,241.893,6.424,-0.028,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
582.452,15467.75,0.04,241.893,6.424,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
582.452,15467.75,1.732,241.893,6.424,-1.551,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
582.452,15467.75,0.371,241.893,6.424,-0.371,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
582.452,15467.75,1.546,241.893,6.424,1.136,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
599.847,15539.65,0.051,253.511,6.567,-0.021,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
599.847,15539.65,0.041,253.511,6.567,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
599.847,15539.65,1.773,253.511,6.567,-1.606,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
599.847,15539.65,0.361,253.511,6.567,-0.361,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
599.847,15539.65,1.713,253.511,6.567,1.321,0.003,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
626.88,15621.55,0.06,248.46,6.191,-0.026,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
626.88,15621.55,0.022,248.46,6.191,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
626.88,15621.55,1.833,248.46,6.191,-1.676,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
626.88,15621.55,0.361,248.46,6.191,-0.361,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
626.88,15621.55,1.605,248.46,6.191,1.082,0.003,0.0,0.006,2,2,0.0,0.0,1.0,0.0,0.0,0.0
655.458,15720.45,0.058,247.945,5.947,-0.021,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
655.458,15720.45,0.035,247.945,5.947,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
655.458,15720.45,1.845,247.945,5.947,-1.685,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
655.458,15720.45,1.585,247.945,5.947,0.978,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
655.458,15720.45,0.374,247.945,5.947,-0.374,0.001,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
687.75,15825.08,0.094,244.164,5.618,-0.054,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
687.75,15825.08,0.035,244.164,5.618,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
687.75,15825.08,1.881,244.164,5.618,-1.766,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
687.75,15825.08,0.304,244.164,5.618,-0.304,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
687.75,15825.08,1.549,244.164,5.618,0.835,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
717.194,15940.9,0.108,247.064,5.491,-0.063,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
717.194,15940.9,0.036,247.064,5.491,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
717.194,15940.9,1.924,247.064,5.491,-1.818,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
717.194,15940.9,0.316,247.064,5.491,-0.316,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
717.194,15940.9,1.553,247.064,5.491,0.746,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
733.917,16060.95,0.103,252.343,5.522,-0.054,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
733.917,16060.95,0.037,252.343,5.522,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
733.917,16060.95,1.989,252.343,5.522,-1.898,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
733.917,16060.95,0.339,252.343,5.522,-0.339,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
733.917,16060.95,1.585,252.343,5.522,0.884,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
735.518,16159.85,0.108,253.829,5.577,-0.053,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
735.518,16159.85,0.036,253.829,5.577,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
735.518,16159.85,2.051,253.829,5.577,-1.917,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
735.518,16159.85,0.338,253.829,5.577,-0.338,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
735.518,16159.85,1.569,253.829,5.577,0.823,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
737.08,16233.47,0.115,257.077,5.662,-0.059,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
737.08,16233.47,0.037,257.077,5.662,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
737.08,16233.47,2.1,257.077,5.662,-1.966,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
737.08,16233.47,1.579,257.077,5.662,0.723,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
737.08,16233.47,0.342,257.077,5.662,-0.342,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
750.059,16287.72,0.123,262.365,5.697,-0.055,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
750.059,16287.72,0.035,262.365,5.697,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
750.059,16287.72,2.153,262.365,5.697,-2.028,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
750.059,16287.72,0.343,262.365,5.697,-0.343,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
750.059,16287.72,1.618,262.365,5.697,1.098,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
765.472,16323.45,0.153,263.069,5.61,-0.062,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
765.472,16323.45,0.037,263.069,5.61,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
765.472,16323.45,2.203,263.069,5.61,-2.103,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
765.472,16323.45,0.33,263.069,5.61,-0.33,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
765.472,16323.45,1.571,263.069,5.61,0.91,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
793.164,16349.08,0.16,262.15,5.404,-0.063,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
793.164,16349.08,0.032,262.15,5.404,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
793.164,16349.08,2.261,262.15,5.404,-2.178,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
793.164,16349.08,0.323,262.15,5.404,-0.323,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
793.164,16349.08,1.511,262.15,5.404,0.932,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
823.06,16387.62,0.15,261.316,5.203,-0.055,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
823.06,16387.62,0.039,261.316,5.203,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
823.06,16387.62,2.282,261.316,5.203,-2.169,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
823.06,16387.62,0.343,261.316,5.203,-0.343,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
823.06,16387.62,1.469,261.316,5.203,0.932,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
840.982,16455.65,0.163,257.766,5.044,-0.049,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
840.982,16455.65,0.038,257.766,5.044,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
840.982,16455.65,2.186,257.766,5.044,-2.095,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
840.982,16455.65,1.532,257.766,5.044,1.109,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
840.982,16455.65,0.322,257.766,5.044,-0.322,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
810.09,16541.55,0.137,247.029,5.044,-0.004,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
810.09,16541.55,0.039,247.029,5.044,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
810.09,16541.55,2.063,247.029,5.044,-1.992,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
810.09,16541.55,0.3,247.029,5.044,-0.3,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
810.09,16541.55,1.547,247.029,5.044,0.941,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
820.633,16625.5,0.138,257.483,5.216,0.004,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
820.633,16625.5,0.037,257.483,5.216,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
820.633,16625.5,2.074,257.483,5.216,-2.014,0.003,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
820.633,16625.5,0.297,257.483,5.216,-0.297,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
820.633,16625.5,1.735,257.483,5.216,1.062,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
833.256,16702.38,0.172,245.318,4.917,-0.012,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
833.256,16702.38,0.038,245.318,4.917,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
833.256,16702.38,2.084,245.318,4.917,-2.019,0.003,0.0,0.007,0,3,0.0,0.0,1.0,0.0,0.0,0.0
833.256,16702.38,0.288,245.318,4.917,-0.288,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
833.256,16702.38,1.515,245.318,4.917,1.031,0.002,0.0,0.006,2,2,0.0,0.0,1.0,0.0,0.0,0.0
824.667,16761.15,0.199,240.205,4.882,-0.016,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
824.667,16761.15,0.036,240.205,4.882,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
824.667,16761.15,2.037,240.205,4.882,-1.977,0.002,0.0,0.008,0,3,0.0,0.0,1.0,0.0,0.0,0.0
824.667,16761.15,0.314,240.205,4.882,-0.314,0.0,0.0,0.002,0,4,0.0,0.0,1.0,0.0,0.0,0.0
824.667,16761.15,1.44,240.205,4.882,1.093,0.002,0.0,0.005,2,2,0.0,0.0,1.0,0.0,0.0,0.0
823.981,16810.65,0.19,235.097,4.796,0.001,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
823.981,16810.65,0.027,235.097,4.796,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0
